ID_Transacao,ID_Cliente,ID_Produto,Data,Valor_Transacao,Status_Pagamento,Dias_Atraso,Rating_Risco
502554,1017,101,2025-05-04,2513.87,Em Dia,0,B
502555,1164,103,2025-12-23,17896.3,Em Dia,0,A
502556,1232,101,2025-02-04,2581.17,Em Atraso,37,C
502557,1241,101,2025-03-28,2321.84,Liquidado,0,B
502558,1099,102,2025-05-14,74883.96,Liquidado,0,A
502559,1081,101,2025-07-15,4207.49,Liquidado,0,D
502560,1233,101,2025-10-01,2223.96,Em Dia,0,C
502561,1002,102,2025-07-20,29947.13,Liquidado,0,B
502562,1249,104,2025-10-12,233789.96,Liquidado,0,C
502563,1077,103,2025-03-18,13329.37,Em Dia,0,A
502564,1180,101,2025-02-28,5430.84,Em Dia,0,B
502565,1066,103,2025-05-06,11506.1,Em Dia,0,A
502566,1052,103,2025-04-19,15568.85,Liquidado,0,B
502567,1092,103,2025-08-12,15873.9,Em Dia,0,A
502568,1171,103,2025-10-05,9146.89,Em Dia,0,B
502569,1218,102,2025-03-09,17063.82,Liquidado,0,A
502570,1022,101,2025-03-10,1031.99,Em Dia,0,D
502571,1111,102,2025-06-14,50759.48,Liquidado,0,A
502572,1107,102,2025-11-01,51596.82,Em Dia,0,A
502573,1183,102,2025-06-11,60415.34,Liquidado,0,A
502574,1067,102,2025-12-31,41914.54,Liquidado,0,B
502575,1227,104,2025-12-08,182148.73,Em Dia,0,B
502576,1188,104,2025-11-05,285268.88,Em Dia,0,E
502577,1186,103,2025-12-09,15040.3,Em Dia,0,A
502578,1140,103,2025-02-11,10719.63,Liquidado,0,A
502579,1216,104,2025-12-20,221640.77,Em Atraso,50,D
502580,1069,101,2025-04-19,2934.68,Em Dia,0,D
502581,1084,101,2025-02-20,8680.31,Liquidado,0,C
502582,1103,102,2025-09-07,36355.52,Em Dia,0,A
502583,1039,103,2025-12-07,20564.17,Liquidado,0,A
502584,1013,102,2025-01-21,31636.62,Em Dia,0,A
502585,1041,103,2025-10-27,9569.21,Em Dia,0,A
502586,1057,101,2025-05-19,16268.93,Em Dia,0,B
502587,1181,101,2025-12-25,15995.52,Em Dia,0,B
502588,1237,103,2025-11-20,18174.56,Liquidado,0,B
502589,1012,101,2025-04-02,7291.61,Em Dia,0,D
502590,1013,101,2025-10-07,1917.83,Em Dia,0,B
502591,1120,101,2025-05-05,20105.91,Em Dia,0,D
502592,1202,101,2025-04-21,4846.05,Liquidado,0,B
502593,1097,103,2025-12-20,11509.95,Em Dia,0,A
502594,1057,101,2025-05-19,4689.99,Em Atraso,160,E
502595,1040,102,2025-09-30,69409.93,Em Dia,0,A
502596,1118,101,2025-04-09,10110.05,Em Dia,0,E
502597,1080,103,2025-09-09,16694.01,Liquidado,0,A
502598,1128,101,2025-12-04,1218.93,Em Dia,0,B
502599,1173,103,2025-04-14,8266.88,Em Dia,0,A
502600,1035,103,2025-08-02,16516.6,Liquidado,0,A
502601,1003,101,2025-09-06,10758.35,Liquidado,0,C
502602,1120,103,2025-06-01,17927.66,Liquidado,0,C
502603,1005,103,2025-09-07,14463.4,Liquidado,0,A
502604,1218,102,2025-10-02,74590.09,Em Dia,0,A
502605,1011,101,2025-06-14,6523.89,Em Atraso,37,D
502606,1126,104,2025-12-07,465804.79,Em Dia,0,C
502607,1071,103,2025-01-08,15886.92,Em Dia,0,A
502608,1117,101,2025-10-11,12565.12,Liquidado,0,D
502609,1184,101,2025-01-05,2809.86,Liquidado,0,C
502610,1138,103,2025-05-25,11784.79,Em Dia,0,A
502611,1106,103,2025-04-11,17343.97,Em Dia,0,A
502612,1116,103,2025-06-13,11099.91,Liquidado,0,A
502613,1162,102,2025-05-27,61366.32,Liquidado,0,A
502614,1067,103,2025-03-05,17895.99,Em Dia,0,B
502615,1200,101,2025-04-01,5569.86,Liquidado,0,B
502616,1031,101,2025-04-27,2927.11,Em Dia,0,B
502617,1075,103,2025-12-20,13854.79,Liquidado,0,A
502618,1237,104,2025-09-24,44217.3,Liquidado,0,B
502619,1071,101,2025-11-06,1568.48,Liquidado,0,D
502620,1237,102,2025-06-22,38709.21,Em Dia,0,A
502621,1066,103,2025-02-16,20904.46,Liquidado,0,A
502622,1070,102,2025-05-20,59631.82,Liquidado,0,A
502623,1041,103,2025-09-03,11961.39,Em Dia,0,A
502624,1191,103,2025-05-29,11036.56,Em Dia,0,A
502625,1160,101,2025-09-03,1222.62,Em Dia,0,D
502626,1020,104,2025-01-05,103124.99,Em Atraso,31,D
502627,1185,103,2025-07-03,12573.34,Em Atraso,72,C
502628,1226,103,2025-01-20,17484.69,Liquidado,0,A
502629,1178,103,2025-02-15,11387.09,Em Dia,0,A
502630,1208,103,2025-01-12,20049.11,Liquidado,0,A
502631,1153,101,2025-03-11,5120.2,Em Dia,0,C
502632,1140,101,2025-01-17,1363.31,Em Dia,0,B
502633,1199,103,2025-05-27,11181.58,Liquidado,0,A
502634,1039,101,2025-06-03,2233.79,Liquidado,0,C
502635,1145,101,2025-10-31,5576.4,Em Atraso,129,E
502636,1045,103,2025-04-18,15204.31,Liquidado,0,A
502637,1139,103,2025-08-24,11587.13,Em Dia,0,A
502638,1070,101,2025-11-04,7136.22,Em Dia,0,D
502639,1125,103,2025-12-18,22044.04,Liquidado,0,A
502640,1151,103,2025-03-11,10162.33,Em Dia,0,A
502641,1091,102,2025-07-02,48000.54,Em Dia,0,A
502642,1238,103,2025-09-07,13757.41,Em Dia,0,A
502643,1070,102,2025-08-16,57159.97,Em Dia,0,A
502644,1166,101,2025-04-12,9881.79,Em Dia,0,C
502645,1130,101,2025-03-16,5184.28,Em Dia,0,C
502646,1214,102,2025-08-04,65469.74,Liquidado,0,A
502647,1084,102,2025-07-22,70640.1,Em Dia,0,B
502648,1089,103,2025-07-11,10990.59,Em Dia,0,A
502649,1079,103,2025-09-06,17316.85,Liquidado,0,A
502650,1113,102,2025-08-30,36019.45,Liquidado,0,A
502651,1093,103,2025-06-28,13382.54,Liquidado,0,A
502652,1072,101,2025-08-07,1980.17,Em Dia,0,D
502653,1165,101,2025-03-23,9165.98,Em Dia,0,B
502654,1049,103,2025-04-02,14297.81,Em Dia,0,A
502655,1052,101,2025-06-24,5595.59,Em Dia,0,E
502656,1033,101,2025-08-27,4403.32,Liquidado,0,D
502657,1022,103,2025-09-17,9581.03,Em Dia,0,A
502658,1114,102,2025-12-31,61257.44,Liquidado,0,A
502659,1239,103,2025-06-12,18495.9,Em Dia,0,C
502660,1133,101,2025-02-17,8637.08,Liquidado,0,B
502661,1231,101,2025-11-25,4028.13,Em Dia,0,D
502662,1018,101,2025-11-24,10377.62,Liquidado,0,E
502663,1166,102,2025-04-26,26991.21,Liquidado,0,A
502664,1118,101,2025-12-03,3425.54,Em Dia,0,B
502665,1117,102,2025-12-03,59423.12,Em Dia,0,B
502666,1037,103,2025-08-13,16033.61,Liquidado,0,A
502667,1222,104,2025-12-18,57831.58,Liquidado,0,D
502668,1243,101,2025-11-24,1263.64,Em Dia,0,C
502669,1223,102,2025-05-27,32838.26,Em Dia,0,A
502670,1064,102,2025-03-04,72137.14,Em Dia,0,A
502671,1138,104,2025-10-21,478857.65,Liquidado,0,B
502672,1079,104,2025-11-19,120272.88,Em Dia,0,B
502673,1170,101,2025-11-21,2671.42,Em Dia,0,D
502674,1123,103,2025-01-13,9962.82,Liquidado,0,A
502675,1176,101,2025-07-08,2376.87,Em Dia,0,B
502676,1044,101,2025-10-14,3281.63,Em Dia,0,D
502677,1082,101,2025-07-27,8682.52,Em Dia,0,E
502678,1087,102,2025-04-24,56015.87,Em Dia,0,B
502679,1225,102,2025-01-22,57672.54,Liquidado,0,A
502680,1016,101,2025-12-15,1363.04,Em Atraso,81,C
502681,1054,103,2025-08-02,19282.64,Em Dia,0,B
502682,1102,101,2025-06-20,2653.89,Liquidado,0,B
502683,1163,102,2025-11-19,34318.18,Em Dia,0,A
502684,1098,101,2025-02-23,8551.07,Liquidado,0,C
502685,1156,101,2025-10-25,4730.08,Em Dia,0,B
502686,1002,102,2025-11-16,35049.22,Em Dia,0,A
502687,1094,101,2025-05-06,3403.17,Em Dia,0,D
502688,1141,102,2025-10-04,80905.12,Em Dia,0,A
502689,1169,101,2025-07-23,5261.95,Em Dia,0,C
502690,1208,102,2025-07-13,33979.29,Em Dia,0,B
502691,1059,101,2025-06-18,14104.48,Liquidado,0,B
502692,1069,103,2025-06-01,8171.1,Liquidado,0,A
502693,1119,103,2025-02-04,19529.15,Em Dia,0,A
502694,1092,101,2025-07-03,5500.56,Em Atraso,139,E
502695,1181,102,2025-10-13,66925.6,Liquidado,0,A
502696,1231,101,2025-02-26,3587.21,Em Dia,0,D
502697,1045,102,2025-08-10,74397.38,Em Dia,0,A
502698,1148,101,2025-10-30,1776.76,Em Dia,0,B
502699,1024,102,2025-06-12,57341.9,Liquidado,0,A
502700,1189,102,2025-01-19,63652.8,Em Dia,0,A
502701,1091,104,2025-09-21,386336.81,Em Dia,0,C
502702,1094,102,2025-10-09,54540.26,Em Dia,0,A
502703,1058,102,2025-04-23,50188.93,Em Dia,0,A
502704,1237,102,2025-11-23,49626.63,Em Dia,0,B
502705,1155,104,2025-01-30,80290.85,Em Dia,0,C
502706,1154,103,2025-05-15,15924.2,Liquidado,0,A
502707,1128,101,2025-03-08,11989.9,Liquidado,0,D
502708,1007,103,2025-03-06,20404.37,Em Dia,0,A
502709,1170,102,2025-10-19,27009.09,Em Dia,0,A
502710,1047,103,2025-01-25,15367.79,Liquidado,0,A
502711,1053,103,2025-02-06,9475.69,Liquidado,0,A
502712,1187,101,2025-01-01,11884.75,Em Dia,0,D
502713,1038,103,2025-02-06,14642.35,Em Dia,0,A
502714,1197,101,2025-05-21,3456.51,Liquidado,0,C
502715,1215,101,2025-08-20,13376.23,Em Dia,0,E
502716,1220,101,2025-05-16,7439.65,Em Dia,0,B
502717,1226,103,2025-07-07,14979.37,Liquidado,0,A
502718,1053,101,2025-05-08,1020.64,Em Atraso,112,E
502719,1143,101,2025-07-20,2578.33,Em Atraso,73,C
502720,1224,103,2025-05-07,20139.92,Liquidado,0,A
502721,1154,101,2025-09-14,21496.32,Liquidado,0,B
502722,1048,101,2025-06-13,23874.6,Em Dia,0,B
502723,1095,101,2025-02-04,14729.75,Liquidado,0,C
502724,1147,101,2025-07-13,3350.49,Liquidado,0,B
502725,1137,102,2025-07-10,47661.11,Liquidado,0,A
502726,1064,101,2025-04-14,3827.51,Em Dia,0,C
502727,1093,104,2025-01-23,311000.27,Em Dia,0,C
502728,1182,103,2025-09-22,7926.95,Liquidado,0,A
502729,1125,101,2025-10-17,5873.48,Em Dia,0,B
502730,1250,101,2025-09-17,5277.3,Liquidado,0,E
502731,1179,102,2025-12-24,58767.33,Liquidado,0,A
502732,1039,103,2025-03-16,17676.3,Liquidado,0,A
502733,1004,101,2025-12-21,1625.36,Em Dia,0,C
502734,1126,101,2025-03-13,5878.49,Em Dia,0,D
502735,1003,103,2025-09-16,13316.27,Em Dia,0,C
502736,1248,101,2025-07-07,3739.17,Em Atraso,16,C
502737,1064,101,2025-06-22,3242.66,Em Dia,0,C
502738,1029,103,2025-10-17,10120.19,Liquidado,0,B
502739,1116,103,2025-02-14,17997.22,Liquidado,0,B
502740,1011,101,2025-03-02,3246.91,Em Dia,0,C
502741,1097,103,2025-03-24,8261.82,Liquidado,0,C
502742,1102,101,2025-05-03,8319.42,Em Dia,0,C
502743,1186,103,2025-12-24,6832.46,Em Dia,0,A
502744,1203,102,2025-01-16,66663.12,Em Dia,0,A
502745,1155,103,2025-03-07,14593.64,Liquidado,0,A
502746,1225,104,2025-05-25,146951.66,Em Dia,0,C
502747,1021,104,2025-06-11,75295.52,Em Dia,0,C
502748,1039,104,2025-08-22,78581.11,Em Dia,0,B
502749,1223,102,2025-05-24,41023.19,Liquidado,0,A
502750,1102,101,2025-12-24,11795.44,Liquidado,0,D
502751,1046,102,2025-07-07,59400.32,Liquidado,0,A
502752,1066,103,2025-11-18,16149.97,Em Dia,0,B
502753,1091,103,2025-01-13,14322.63,Liquidado,0,A
502754,1164,101,2025-07-03,11666.15,Liquidado,0,C
502755,1203,104,2025-04-21,113318.3,Em Atraso,123,E
502756,1111,103,2025-10-17,13632.88,Em Dia,0,B
502757,1082,104,2025-10-22,41864.4,Liquidado,0,C
502758,1123,103,2025-08-03,12840.28,Liquidado,0,A
502759,1193,101,2025-04-30,3883.29,Em Dia,0,D
502760,1191,101,2025-02-24,5661.41,Liquidado,0,B
502761,1099,101,2025-01-27,10329.47,Em Dia,0,B
502762,1035,101,2025-04-28,4305.24,Em Dia,0,D
502763,1159,103,2025-08-09,19833.76,Liquidado,0,B
502764,1156,103,2025-08-19,11903.9,Liquidado,0,C
502765,1103,103,2025-02-22,15607.39,Em Dia,0,B
502766,1129,103,2025-10-22,12255.75,Liquidado,0,A
502767,1025,101,2025-11-17,5617.79,Liquidado,0,B
502768,1043,101,2025-08-21,4351.74,Em Dia,0,B
502769,1230,101,2025-06-07,3778.41,Em Dia,0,D
502770,1084,101,2025-09-26,2024.16,Liquidado,0,B
502771,1195,102,2025-01-21,57642.52,Em Dia,0,B
502772,1191,101,2025-02-22,5665.68,Em Dia,0,C
502773,1051,101,2025-10-02,13099.74,Em Dia,0,E
502774,1130,101,2025-11-09,2713.86,Liquidado,0,D
502775,1210,103,2025-10-08,10838.13,Em Dia,0,B
502776,1126,102,2025-08-02,25310.92,Liquidado,0,A
502777,1236,102,2025-01-31,49614.47,Liquidado,0,A
502778,1192,102,2025-12-03,41836.02,Liquidado,0,A
502779,1202,104,2025-07-02,227641.76,Liquidado,0,C
502780,1069,101,2025-01-23,17724.68,Em Dia,0,B
502781,1009,102,2025-02-01,53118.24,Em Dia,0,A
502782,1002,103,2025-03-15,15475.11,Liquidado,0,A
502783,1162,102,2025-01-10,62144.34,Liquidado,0,A
502784,1188,104,2025-02-23,242292.92,Em Dia,0,C
502785,1230,101,2025-02-21,1534.63,Liquidado,0,B
502786,1189,102,2025-05-28,50821.16,Em Dia,0,A
502787,1159,101,2025-06-09,5277.8,Em Dia,0,C
502788,1010,103,2025-01-14,12592.02,Liquidado,0,A
502789,1114,101,2025-06-27,7225.87,Liquidado,0,B
502790,1076,101,2025-02-22,5534.13,Em Atraso,95,E
502791,1164,102,2025-12-01,15723.83,Em Dia,0,A
502792,1246,102,2025-01-22,25335.63,Em Dia,0,A
502793,1085,101,2025-01-30,3570.79,Em Dia,0,C
502794,1049,103,2025-07-10,16860.86,Em Dia,0,A
502795,1239,103,2025-09-17,12581.13,Liquidado,0,B
502796,1070,101,2025-07-24,8368.32,Em Dia,0,B
502797,1240,102,2025-02-28,79320.52,Liquidado,0,B
502798,1177,103,2025-09-21,13684.53,Em Dia,0,A
502799,1131,102,2025-01-12,56147.38,Em Dia,0,B
502800,1202,101,2025-04-29,2088.8,Liquidado,0,B
502801,1133,101,2025-10-17,3483.03,Em Dia,0,B
502802,1238,103,2025-12-04,10780.89,Em Dia,0,A
502803,1218,104,2025-09-05,297240.77,Em Dia,0,E
502804,1189,103,2025-12-20,7789.05,Em Dia,0,A
502805,1213,101,2025-05-07,9518.62,Liquidado,0,B
502806,1237,102,2025-03-16,61166.48,Em Dia,0,A
502807,1090,103,2025-12-27,17942.4,Em Dia,0,A
502808,1230,101,2025-07-23,1530.51,Em Dia,0,C
502809,1236,104,2025-02-18,232614.56,Liquidado,0,B
502810,1026,104,2025-03-20,74138.52,Em Dia,0,C
502811,1072,101,2025-08-29,9887.55,Em Dia,0,B
502812,1005,104,2025-12-15,34991.18,Em Dia,0,C
502813,1015,101,2025-06-03,1425.13,Liquidado,0,B
502814,1123,103,2025-10-01,14142.59,Em Dia,0,B
502815,1144,102,2025-04-06,69108.29,Em Dia,0,A
502816,1001,102,2025-08-02,44934.25,Liquidado,0,A
502817,1144,103,2025-10-21,17150.06,Em Dia,0,B
502818,1165,103,2025-07-28,12078.64,Liquidado,0,A
502819,1003,101,2025-12-09,1747.08,Em Dia,0,B
502820,1180,102,2025-03-29,51014.71,Em Dia,0,A
502821,1047,101,2025-11-02,1384.03,Em Dia,0,D
502822,1095,101,2025-09-21,1938.83,Em Dia,0,C
502823,1013,101,2025-11-21,1335.26,Liquidado,0,B
502824,1120,102,2025-11-16,55391.85,Liquidado,0,A
502825,1208,101,2025-06-06,5254.25,Em Dia,0,C
502826,1055,101,2025-06-05,16664.3,Em Dia,0,C
502827,1235,101,2025-05-19,10404.9,Liquidado,0,C
502828,1149,101,2025-05-01,2889.85,Em Dia,0,D
502829,1066,102,2025-03-06,61943.07,Liquidado,0,A
502830,1182,104,2025-04-17,84735.21,Liquidado,0,D
502831,1155,101,2025-05-27,5585.69,Liquidado,0,B
502832,1166,104,2025-05-17,527107.78,Liquidado,0,B
502833,1090,103,2025-06-11,15502.34,Em Dia,0,A
502834,1186,103,2025-04-10,16518.83,Em Dia,0,C
502835,1062,103,2025-12-04,7637.06,Em Dia,0,A
502836,1102,103,2025-11-03,14619.52,Em Atraso,30,A
502837,1174,101,2025-05-21,16807.32,Liquidado,0,B
502838,1217,102,2025-03-24,50043.83,Em Dia,0,B
502839,1139,103,2025-06-26,17567.24,Em Dia,0,A
502840,1200,102,2025-07-17,50048.67,Liquidado,0,A
502841,1008,103,2025-04-22,5435.03,Liquidado,0,A
502842,1097,101,2025-02-25,2198.42,Em Dia,0,D
502843,1117,103,2025-06-28,21794.21,Em Dia,0,B
502844,1199,102,2025-07-05,35623.26,Em Dia,0,A
502845,1064,101,2025-08-06,12286.22,Liquidado,0,C
502846,1230,101,2025-11-12,7786.29,Liquidado,0,C
502847,1021,103,2025-08-05,12699.77,Em Dia,0,A
502848,1200,103,2025-04-30,16157.22,Liquidado,0,A
502849,1115,102,2025-06-24,67127.46,Em Dia,0,A
502850,1246,103,2025-01-23,9930.65,Em Dia,0,C
502851,1191,102,2025-08-01,39959.66,Liquidado,0,A
502852,1085,101,2025-08-23,1782.74,Em Dia,0,B
502853,1192,101,2025-01-13,1614.02,Em Atraso,49,D
502854,1248,101,2025-04-11,1042.79,Em Dia,0,B
502855,1020,101,2025-01-24,2764.94,Em Dia,0,E
502856,1008,101,2025-12-30,2166.18,Em Dia,0,C
502857,1058,103,2025-01-11,15018.27,Liquidado,0,B
502858,1046,103,2025-09-30,13409.17,Liquidado,0,C
502859,1031,101,2025-10-08,1935.29,Liquidado,0,C
502860,1242,101,2025-04-04,6692.51,Liquidado,0,C
502861,1249,101,2025-07-20,13180.02,Em Dia,0,C
502862,1093,102,2025-01-21,35581.12,Em Dia,0,A
502863,1240,101,2025-12-06,1672.34,Em Dia,0,C
502864,1009,101,2025-07-30,3153.24,Liquidado,0,D
502865,1015,104,2025-05-20,54415.6,Liquidado,0,B
502866,1094,103,2025-10-20,13676.77,Em Dia,0,A
502867,1154,101,2025-10-25,7848.37,Em Dia,0,B
502868,1138,102,2025-04-11,32194.03,Liquidado,0,A
502869,1029,101,2025-10-31,2438.02,Em Dia,0,D
502870,1246,103,2025-12-25,18815.57,Em Dia,0,C
502871,1080,102,2025-01-28,61674.37,Liquidado,0,A
502872,1036,101,2025-02-10,5689.34,Liquidado,0,B
502873,1084,103,2025-12-21,13080.95,Em Dia,0,A
502874,1109,101,2025-10-30,2944.33,Em Dia,0,B
502875,1118,101,2025-05-26,6294.8,Em Dia,0,B
502876,1037,101,2025-09-13,6312.61,Em Atraso,63,C
502877,1086,102,2025-08-15,41525.73,Liquidado,0,A
502878,1071,101,2025-08-24,2503.33,Liquidado,0,C
502879,1151,101,2025-12-27,18443.36,Em Dia,0,E
502880,1169,101,2025-01-13,4622.39,Em Dia,0,C
502881,1232,101,2025-07-29,6833.42,Liquidado,0,B
502882,1093,103,2025-08-17,17516.54,Em Dia,0,A
502883,1080,101,2025-04-10,1963.74,Em Dia,0,B
502884,1102,101,2025-01-31,12349.91,Em Dia,0,D
502885,1156,103,2025-01-16,18048.26,Em Dia,0,A
502886,1176,103,2025-05-17,22684.95,Liquidado,0,A
502887,1166,103,2025-11-25,14246.33,Liquidado,0,C
502888,1159,102,2025-06-15,56234.95,Em Dia,0,A
502889,1014,101,2025-11-06,8169.59,Em Dia,0,C
502890,1117,103,2025-04-10,15902.68,Em Dia,0,A
502891,1225,103,2025-04-19,14286.54,Liquidado,0,A
502892,1249,101,2025-12-09,13508.08,Liquidado,0,B
502893,1073,104,2025-06-22,272445.63,Liquidado,0,B
502894,1249,101,2025-08-25,4502.65,Liquidado,0,D
502895,1091,104,2025-06-11,139000.91,Em Dia,0,D
502896,1216,103,2025-08-04,11659.05,Em Dia,0,A
502897,1205,103,2025-09-21,22691.97,Em Dia,0,C
502898,1090,104,2025-09-20,22527.84,Em Dia,0,C
502899,1029,103,2025-10-19,19465.72,Liquidado,0,A
502900,1179,101,2025-10-01,15253.89,Liquidado,0,C
502901,1049,102,2025-01-03,64456.07,Em Dia,0,A
502902,1171,101,2025-01-28,11923.35,Liquidado,0,C
502903,1220,101,2025-11-22,1248.56,Em Dia,0,B
502904,1220,103,2025-05-29,22265.68,Liquidado,0,B
502905,1072,101,2025-01-28,1555.14,Liquidado,0,B
502906,1215,101,2025-11-06,1391.54,Em Dia,0,C
502907,1221,102,2025-03-06,67141.38,Em Dia,0,A
502908,1133,103,2025-12-22,19858.19,Em Atraso,38,A
502909,1042,101,2025-01-21,26418.07,Em Dia,0,C
502910,1135,101,2025-09-09,9399.94,Liquidado,0,B
502911,1042,101,2025-08-23,6391.26,Em Dia,0,B
502912,1164,103,2025-08-15,18423.75,Liquidado,0,A
502913,1105,101,2025-01-13,1540.55,Liquidado,0,B
502914,1027,103,2025-11-09,14667.89,Em Atraso,46,C
502915,1058,101,2025-02-18,7293.18,Em Dia,0,C
502916,1046,101,2025-04-28,4509.65,Em Atraso,63,E
502917,1066,104,2025-02-23,558096.61,Em Dia,0,C
502918,1025,101,2025-05-18,1762.12,Em Dia,0,D
502919,1073,102,2025-02-22,55584.71,Liquidado,0,A
502920,1117,101,2025-02-13,1342.79,Liquidado,0,B
502921,1155,102,2025-10-30,68126.21,Liquidado,0,A
502922,1129,102,2025-02-22,36522.87,Em Dia,0,A
502923,1087,101,2025-03-15,4696.69,Em Dia,0,C
502924,1074,101,2025-02-15,1658.49,Liquidado,0,B
502925,1170,101,2025-01-13,5482.1,Em Dia,0,D
502926,1180,103,2025-06-14,18547.21,Em Dia,0,A
502927,1153,103,2025-04-12,17385.84,Em Dia,0,A
502928,1182,102,2025-10-07,42946.98,Em Dia,0,A
502929,1125,102,2025-09-15,35430.22,Em Dia,0,A
502930,1067,101,2025-12-03,7196.89,Em Dia,0,B
502931,1006,101,2025-12-22,4284.13,Em Dia,0,B
502932,1125,101,2025-05-18,14013.98,Em Atraso,49,D
502933,1058,101,2025-06-12,1189.67,Em Dia,0,D
502934,1070,101,2025-04-21,1566.52,Em Dia,0,B
502935,1053,102,2025-04-12,44220.4,Em Atraso,7,A
502936,1066,102,2025-01-17,40768.93,Liquidado,0,A
502937,1058,104,2025-09-25,51803.19,Liquidado,0,C
502938,1250,101,2025-07-01,8202.48,Em Dia,0,B
502939,1082,103,2025-01-24,15968.26,Em Dia,0,C
502940,1087,103,2025-01-29,15156.26,Liquidado,0,B
502941,1002,102,2025-06-20,50503.13,Em Dia,0,A
502942,1204,101,2025-08-16,4140.99,Em Dia,0,C
502943,1150,101,2025-07-07,17107.78,Em Dia,0,C
502944,1037,101,2025-12-12,2926.99,Em Dia,0,C
502945,1148,101,2025-08-18,2633.7,Em Dia,0,B
502946,1103,103,2025-11-17,13313.38,Em Dia,0,A
502947,1024,101,2025-12-06,3167.92,Em Dia,0,B
502948,1112,101,2025-04-29,1712.78,Liquidado,0,B
502949,1212,103,2025-06-05,14775.13,Liquidado,0,A
502950,1065,103,2025-09-29,14625.49,Liquidado,0,A
502951,1193,102,2025-06-24,62557.0,Liquidado,0,A
502952,1209,103,2025-04-14,14487.21,Em Dia,0,C
502953,1129,101,2025-04-02,1376.4,Em Atraso,171,E
502954,1117,101,2025-07-05,5282.91,Em Dia,0,B
502955,1116,101,2025-10-10,1783.35,Liquidado,0,B
502956,1237,102,2025-06-30,60925.16,Liquidado,0,A
502957,1222,104,2025-06-19,221466.3,Em Dia,0,C
502958,1105,101,2025-07-06,12396.33,Em Dia,0,C
502959,1239,102,2025-06-24,61756.17,Em Dia,0,B
502960,1003,101,2025-08-10,5113.18,Liquidado,0,C
502961,1046,102,2025-08-21,63471.39,Liquidado,0,A
502962,1055,101,2025-06-11,35254.85,Liquidado,0,C
502963,1075,101,2025-05-14,2667.34,Liquidado,0,C
502964,1216,103,2025-08-12,18755.4,Em Dia,0,A
502965,1214,102,2025-06-02,35251.89,Em Dia,0,A
502966,1192,102,2025-02-02,66719.29,Liquidado,0,A
502967,1236,101,2025-02-24,2600.82,Liquidado,0,B
502968,1045,101,2025-01-07,17746.93,Liquidado,0,B
502969,1154,101,2025-09-01,2996.73,Em Dia,0,C
502970,1077,103,2025-11-09,20065.35,Em Dia,0,A
502971,1193,104,2025-05-06,50741.05,Liquidado,0,B
502972,1024,102,2025-01-12,43927.16,Em Dia,0,A
502973,1202,101,2025-01-16,3988.62,Liquidado,0,D
502974,1035,103,2025-07-27,6635.68,Liquidado,0,A
502975,1024,102,2025-02-12,49570.54,Liquidado,0,A
502976,1028,102,2025-05-15,58446.7,Liquidado,0,A
502977,1228,101,2025-08-16,2285.64,Em Dia,0,C
502978,1208,103,2025-04-21,19098.79,Liquidado,0,A
502979,1232,102,2025-11-03,22811.97,Em Dia,0,A
502980,1016,103,2025-06-09,20221.15,Em Dia,0,A
502981,1059,103,2025-11-27,12413.73,Liquidado,0,A
502982,1209,101,2025-09-21,3656.63,Em Dia,0,E
502983,1243,103,2025-08-13,17301.53,Em Dia,0,B
502984,1182,103,2025-08-05,16381.55,Em Dia,0,B
502985,1207,101,2025-02-14,10172.42,Em Dia,0,B
502986,1144,101,2025-08-02,6063.68,Em Atraso,77,C
502987,1015,101,2025-02-28,14562.51,Liquidado,0,B
502988,1249,102,2025-05-12,59892.57,Em Dia,0,A
502989,1226,101,2025-04-14,9269.79,Em Dia,0,B
502990,1011,102,2025-07-14,62163.4,Liquidado,0,A
502991,1193,101,2025-06-06,5507.17,Em Dia,0,D
502992,1079,103,2025-04-08,18751.98,Liquidado,0,A
502993,1218,101,2025-08-14,7013.14,Liquidado,0,D
502994,1115,101,2025-07-24,1142.98,Em Dia,0,C
502995,1068,102,2025-03-20,63576.79,Liquidado,0,A
502996,1043,102,2025-05-04,59023.7,Em Atraso,59,A
502997,1069,101,2025-08-06,4048.51,Em Dia,0,C
502998,1227,101,2025-01-04,2457.91,Liquidado,0,D
502999,1141,101,2025-03-31,6859.84,Liquidado,0,C
503000,1138,103,2025-04-14,16887.8,Liquidado,0,A
503001,1075,103,2025-04-29,11038.93,Em Dia,0,A
503002,1210,102,2025-05-13,50967.71,Em Dia,0,A
503003,1226,103,2025-11-08,15308.75,Liquidado,0,A
503004,1103,103,2025-04-06,16945.87,Em Dia,0,B
503005,1041,101,2025-11-27,10994.2,Em Dia,0,E
503006,1234,104,2025-05-23,58174.72,Liquidado,0,C
503007,1178,103,2025-10-15,17106.68,Liquidado,0,B
503008,1215,101,2025-01-28,5292.14,Em Dia,0,C
503009,1199,101,2025-10-05,1851.13,Em Dia,0,E
503010,1059,101,2025-08-21,7961.71,Liquidado,0,D
503011,1039,101,2025-01-17,14527.53,Em Dia,0,C
503012,1003,103,2025-02-28,15312.37,Em Dia,0,A
503013,1204,102,2025-03-31,83612.59,Liquidado,0,A
503014,1007,103,2025-07-18,19266.42,Liquidado,0,A
503015,1049,103,2025-12-28,19215.05,Liquidado,0,A
503016,1026,103,2025-01-26,18622.28,Liquidado,0,A
